14,180,0,0
14,181,0,0
14,182,0,0
14,183,0,0
14,184,0,0
14,185,0,0
14,186,0,0
14,187,0,0
14,188,0,0
14,189,0,0
14,190,0,0
14,191,0,0
14,192,0,0
14,193,0,0
14,194,0,0
14,195,0,0
14,196,0,0
14,197,0,0
14,198,0,0
14,199,0,0
14,200,0,0
14,201,0,0
14,202,0,0
14,203,0,0
14,204,0,0
14,205,2,2
14,206,0,0
14,207,0,0
14,208,0,0
60,180,13,11
60,181,0,0
60,182,0,0
60,183,0,0
60,184,0,0
60,185,0,0
60,186,0,0
60,187,0,0
60,188,0,0
60,189,0,0
60,190,0,0
60,191,0,0
60,192,0,0
60,193,0,0
60,194,0,0
60,195,0,0
60,196,0,0
60,197,0,0
60,198,0,0
60,199,0,0
60,200,0,0
60,201,0,0
60,202,0,0
60,203,0,0
60,204,0,0
60,205,0,0
60,206,0,0
60,207,0,0
60,208,0,0
74,180,0,0
74,181,0,0
74,182,0,0
74,183,0,0
74,184,0,0
74,185,0,0
74,186,0,0
74,187,0,0
74,188,0,0
74,189,0,0
74,190,0,0
74,191,0,0
74,192,0,0
74,193,0,0
74,194,0,0
74,195,0,0
74,196,0,0
74,197,0,0
74,198,0,0
74,199,0,0
74,200,0,0
74,201,0,0
74,202,0,0
74,203,1720,0
74,204,0,0
74,205,0,16400
74,206,0,0
74,207,0,0
74,208,0,0
77,180,0,539
77,181,0,0
77,182,0,0
77,183,0,0
77,184,0,0
77,185,0,0
77,186,0,0
77,187,0,0
77,188,0,0
77,189,0,0
77,190,0,0
77,191,0,0
77,192,0,0
77,193,0,0
77,194,0,0
77,195,0,0
77,196,0,0
77,197,0,0
77,198,0,0
77,199,0,0
77,200,0,0
77,201,0,0
77,202,0,0
77,203,0,0
77,204,0,0
77,205,671000,166000
77,206,0,0
77,207,0,802
77,208,0,0
78,180,562,0
78,181,0,0
78,182,0,0
78,183,0,0
78,184,0,0
78,185,0,0
78,186,0,0
78,187,0,0
78,188,0,0
78,189,0,0
78,190,0,0
78,191,0,0
78,192,0,0
78,193,0,0
78,194,0,0
78,195,0,0
78,196,0,0
78,197,0,0
78,198,0,0
78,199,0,0
78,200,0,0
78,201,0,0
78,202,0,0
78,203,0,0
78,204,0,0
78,205,699000,1
78,206,0,0
78,207,36300,0
78,208,0,0
88,180,0,0
88,181,0,0
88,182,0,0
88,183,0,0
88,184,0,0
88,185,0,0
88,186,0,0
88,187,0,0
88,188,0,0
88,189,0,0
88,190,0,0
88,191,0,0
88,192,0,0
88,193,0,0
88,194,0,0
88,195,0,0
88,196,0,0
88,197,0,0
88,198,0,0
88,199,0,0
88,200,0,0
88,201,0,0
88,202,0,0
88,203,0,0
88,204,0,0
88,205,1,80
88,206,0,0
88,207,0,0
88,208,0,0
104,180,0,0
104,181,0,0
104,182,0,0
104,183,0,0
104,184,0,0
104,185,0,0
104,186,0,0
104,187,0,0
104,188,0,0
104,189,0,0
104,190,0,0
104,191,0,0
104,192,0,0
104,193,0,0
104,194,0,0
104,195,0,0
104,196,0,0
104,197,0,0
104,198,0,0
104,199,0,0
104,200,0,0
104,201,0,0
104,202,0,0
104,203,0,0
104,204,0,0
104,205,5140,102
104,206,0,0
104,207,0,0
104,208,0,0
105,180,0,0
105,181,0,0
105,182,0,0
105,183,0,0
105,184,0,0
105,185,0,0
105,186,0,0
105,187,0,0
105,188,0,0
105,189,0,0
105,190,0,0
105,191,0,0
105,192,0,0
105,193,0,0
105,194,0,0
105,195,0,0
105,196,0,0
105,197,0,0
105,198,0,0
105,199,0,0
105,200,0,0
105,201,0,0
105,202,0,0
105,203,0,0
105,204,0,0
105,205,27300,71
105,206,0,0
105,207,0,0
105,208,0,0
119,180,0,0
119,181,0,0
119,182,0,0
119,183,0,0
119,184,0,0
119,185,0,0
119,186,0,0
119,187,0,0
119,188,0,0
119,189,0,0
119,190,0,0
119,191,0,0
119,192,0,0
119,193,0,0
119,194,0,0
119,195,0,0
119,196,0,0
119,197,0,0
119,198,0,0
119,199,0,2180
119,200,0,0
119,201,0,0
119,202,0,0
119,203,0,0
119,204,0,0
119,205,15800,0
119,206,0,0
119,207,0,0
119,208,0,0
135,180,0,0
135,181,0,0
135,182,0,0
135,183,0,0
135,184,0,0
135,185,0,0
135,186,0,0
135,187,0,0
135,188,0,0
135,189,0,0
135,190,0,0
135,191,0,0
135,192,0,0
135,193,0,0
135,194,0,0
135,195,0,0
135,196,0,0
135,197,0,7
135,198,0,0
135,199,12100,0
135,200,0,0
135,201,0,0
135,202,0,0
135,203,0,0
135,204,0,0
135,205,0,0
135,206,0,0
135,207,0,0
135,208,0,0
137,180,0,0
137,181,0,0
137,182,0,0
137,183,0,0
137,184,0,0
137,185,0,0
137,186,0,0
137,187,0,0
137,188,0,0
137,189,0,0
137,190,0,0
137,191,0,0
137,192,0,0
137,193,0,0
137,194,0,0
137,195,0,0
137,196,0,0
137,197,759,0
137,198,0,0
137,199,0,0
137,200,0,0
137,201,0,0
137,202,0,0
137,203,0,0
137,204,0,0
137,205,0,3
137,206,0,0
137,207,0,0
137,208,0,0
151,180,0,0
151,181,0,0
151,182,0,0
151,183,0,0
151,184,0,0
151,185,0,0
151,186,0,0
151,187,0,0
151,188,0,0
151,189,0,0
151,190,0,0
151,191,0,0
151,192,0,0
151,193,0,0
151,194,0,0
151,195,0,0
151,196,0,0
151,197,0,0
151,198,0,0
151,199,0,0
151,200,0,0
151,201,0,0
151,202,0,0
151,203,0,0
151,204,0,0
151,205,4830,0
151,206,0,0
151,207,0,0
151,208,0,52
156,180,0,0
156,181,0,0
156,182,0,0
156,183,0,0
156,184,0,0
156,185,0,0
156,186,0,0
156,187,0,0
156,188,0,0
156,189,0,0
156,190,0,0
156,191,0,0
156,192,0,0
156,193,0,0
156,194,0,0
156,195,0,0
156,196,0,0
156,197,0,0
156,198,0,0
156,199,0,0
156,200,0,0
156,201,0,0
156,202,0,0
156,203,0,0
156,204,0,0
156,205,0,298
156,206,0,0
156,207,0,0
156,208,2440,0
157,180,0,0
157,181,0,0
157,182,0,0
157,183,0,0
157,184,0,0
157,185,0,0
157,186,0,0
157,187,0,0
157,188,0,0
157,189,0,0
157,190,0,0
157,191,0,0
157,192,0,0
157,193,0,0
157,194,0,0
157,195,0,0
157,196,0,0
157,197,0,0
157,198,0,0
157,199,0,0
157,200,0,0
157,201,0,0
157,202,0,0
157,203,0,0
157,204,0,0
157,205,105000,35400
157,206,0,0
157,207,0,0
157,208,0,0
162,180,0,0
162,181,0,0
162,182,0,0
162,183,0,0
162,184,0,0
162,185,0,0
162,186,0,0
162,187,0,0
162,188,0,0
162,189,0,0
162,190,0,0
162,191,0,0
162,192,0,0
162,193,0,0
162,194,0,0
162,195,0,0
162,196,0,0
